nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity,    x-coordinate,    y-coordinate
       191, 4.765625000E-01, 7.812500000E-03, 2.222599686E-03,-5.444084844E-03, 1.856572567E-05, 4.765625000E-01, 7.812500000E-03
       192, 4.843750000E-01, 7.812500000E-03, 2.474986309E-03,-5.465394222E-03, 1.285192240E-05, 4.843750000E-01, 7.812500000E-03
       193, 4.921875000E-01, 7.812500000E-03, 2.730255683E-03,-5.478793525E-03, 7.018522004E-06, 4.921875000E-01, 7.812500000E-03
       194, 5.000000000E-01, 7.812500000E-03, 2.987792676E-03,-5.484118296E-03, 1.070726067E-06, 5.000000000E-01, 7.812500000E-03
       195, 5.078125000E-01, 7.812500000E-03, 3.246934394E-03,-5.481244420E-03,-4.981395284E-06, 5.078125000E-01, 7.812500000E-03
       196, 5.156250000E-01, 7.812500000E-03, 3.507029774E-03,-5.470067279E-03,-1.109721208E-05, 5.156250000E-01, 7.812500000E-03
       197, 5.234375000E-01, 7.812500000E-03, 3.767401713E-03,-5.450490555E-03,-1.725524678E-05, 5.234375000E-01, 7.812500000E-03
       198, 5.312500000E-01, 7.812500000E-03, 4.027234237E-03,-5.422457811E-03,-2.345541034E-05, 5.312500000E-01, 7.812500000E-03
       199, 5.390625000E-01, 7.812500000E-03, 4.285779733E-03,-5.385932563E-03,-2.967367866E-05, 5.390625000E-01, 7.812500000E-03
       200, 5.468750000E-01, 7.812500000E-03, 4.542281371E-03,-5.340911339E-03,-3.588802636E-05, 5.468750000E-01, 7.812500000E-03
       201, 5.546875000E-01, 7.812500000E-03, 4.795946980E-03,-5.287415632E-03,-4.207569139E-05, 5.546875000E-01, 7.812500000E-03
       202, 5.625000000E-01, 7.812500000E-03, 5.045975229E-03,-5.225499805E-03,-4.821370319E-05, 5.625000000E-01, 7.812500000E-03
       203, 5.703125000E-01, 7.812500000E-03, 5.291557184E-03,-5.155249411E-03,-5.427835989E-05, 5.703125000E-01, 7.812500000E-03
       204, 5.781250000E-01, 7.812500000E-03, 5.531881417E-03,-5.076782858E-03,-6.024536090E-05, 5.781250000E-01, 7.812500000E-03
       205, 5.859375000E-01, 7.812500000E-03, 5.766138177E-03,-4.990251698E-03,-6.608995601E-05, 5.859375000E-01, 7.812500000E-03
       206, 5.937500000E-01, 7.812500000E-03, 5.993523998E-03,-4.895841487E-03,-7.178710874E-05, 5.937500000E-01, 7.812500000E-03
       207, 6.015625000E-01, 7.812500000E-03, 6.213248008E-03,-4.793771190E-03,-7.731199721E-05, 6.015625000E-01, 7.812500000E-03
       208, 6.093750000E-01, 7.812500000E-03, 6.424535847E-03,-4.684294536E-03,-8.264024750E-05, 6.093750000E-01, 7.812500000E-03
       209, 6.171875000E-01, 7.812500000E-03, 6.626646641E-03,-4.567693987E-03,-8.774983545E-05, 6.171875000E-01, 7.812500000E-03
       210, 6.250000000E-01, 7.812500000E-03, 6.818846883E-03,-4.444287184E-03,-9.261906357E-05, 6.250000000E-01, 7.812500000E-03
       211, 6.328125000E-01, 7.812500000E-03, 7.000385313E-03,-4.314424086E-03,-9.721850552E-05, 6.328125000E-01, 7.812500000E-03
       212, 6.406250000E-01, 7.812500000E-03, 7.170567173E-03,-4.178491248E-03,-1.015163027E-04, 6.406250000E-01, 7.812500000E-03
       213, 6.484375000E-01, 7.812500000E-03, 7.328775573E-03,-4.036918171E-03,-1.054886526E-04, 6.484375000E-01, 7.812500000E-03
       214, 6.562500000E-01, 7.812500000E-03, 7.474441633E-03,-3.890162299E-03,-1.091263643E-04, 6.562500000E-01, 7.812500000E-03
       215, 6.640625000E-01, 7.812500000E-03, 7.607024414E-03,-3.738690253E-03,-1.124459346E-04, 6.640625000E-01, 7.812500000E-03
       216, 6.718750000E-01, 7.812500000E-03, 7.726081121E-03,-3.582943421E-03,-1.154564922E-04, 6.718750000E-01, 7.812500000E-03
       217, 6.796875000E-01, 7.812500000E-03, 7.831212259E-03,-3.423536440E-03,-1.180455369E-04, 6.796875000E-01, 7.812500000E-03
       218, 6.875000000E-01, 7.812500000E-03, 7.921948940E-03,-3.261061348E-03,-1.201390527E-04, 6.875000000E-01, 7.812500000E-03
       219, 6.953125000E-01, 7.812500000E-03, 7.997924451E-03,-3.096027551E-03,-1.217767712E-04, 6.953125000E-01, 7.812500000E-03
       220, 7.031250000E-01, 7.812500000E-03, 8.058954750E-03,-2.929062215E-03,-1.229392115E-04, 7.031250000E-01, 7.812500000E-03
       221, 7.109375000E-01, 7.812500000E-03, 8.105138128E-03,-2.760759530E-03,-1.235961320E-04, 7.109375000E-01, 7.812500000E-03
       222, 7.187500000E-01, 7.812500000E-03, 8.137061561E-03,-2.591637761E-03,-1.238471453E-04, 7.187500000E-01, 7.812500000E-03
       223, 7.265625000E-01, 7.812500000E-03, 8.154586391E-03,-2.422698866E-03,-1.238027128E-04, 7.265625000E-01, 7.812500000E-03
       224, 7.343750000E-01, 7.812500000E-03, 8.156043891E-03,-2.254780891E-03,-1.231638919E-04, 7.343750000E-01, 7.812500000E-03
       225, 7.421875000E-01, 7.812500000E-03, 8.141353936E-03,-2.087716297E-03,-1.218676343E-04, 7.421875000E-01, 7.812500000E-03
       226, 7.500000000E-01, 7.812500000E-03, 8.112596597E-03,-1.922166255E-03,-1.202505533E-04, 7.500000000E-01, 7.812500000E-03
       227, 7.578125000E-01, 7.812500000E-03, 8.070580465E-03,-1.759244994E-03,-1.182607423E-04, 7.578125000E-01, 7.812500000E-03
       228, 7.656250000E-01, 7.812500000E-03, 8.015051738E-03,-1.599475997E-03,-1.157518093E-04, 7.656250000E-01, 7.812500000E-03
       229, 7.734375000E-01, 7.812500000E-03, 7.946235131E-03,-1.443468390E-03,-1.127510280E-04, 7.734375000E-01, 7.812500000E-03
       230, 7.812500000E-01, 7.812500000E-03, 7.864682340E-03,-1.291860963E-03,-1.092883925E-04, 7.812500000E-01, 7.812500000E-03
       231, 7.890625000E-01, 7.812500000E-03, 7.771135348E-03,-1.145203527E-03,-1.053307703E-04, 7.890625000E-01, 7.812500000E-03
       232, 7.968750000E-01, 7.812500000E-03, 7.666456449E-03,-1.004078518E-03,-1.009236776E-04, 7.968750000E-01, 7.812500000E-03
       233, 8.046875000E-01, 7.812500000E-03, 7.551494139E-03,-8.691083622E-04,-9.617406453E-05, 8.046875000E-01, 7.812500000E-03
       234, 8.125000000E-01, 7.812500000E-03, 7.427133584E-03,-7.407805217E-04,-9.110049121E-05, 8.125000000E-01, 7.812500000E-03
       235, 8.203125000E-01, 7.812500000E-03, 7.294349194E-03,-6.195657750E-04,-8.569704880E-05, 8.203125000E-01, 7.812500000E-03
       236, 8.281250000E-01, 7.812500000E-03, 7.154213145E-03,-5.059057709E-04,-7.997820059E-05, 8.281250000E-01, 7.812500000E-03
       237, 8.359375000E-01, 7.812500000E-03, 7.007754435E-03,-4.002565903E-04,-7.398688423E-05, 8.359375000E-01, 7.812500000E-03
       238, 8.437500000E-01, 7.812500000E-03, 6.856243060E-03,-3.029301610E-04,-6.774602979E-05, 8.437500000E-01, 7.812500000E-03
       239, 8.515625000E-01, 7.812500000E-03, 6.700490613E-03,-2.146273626E-04,-6.128556329E-05, 8.515625000E-01, 7.812500000E-03
       240, 8.593750000E-01, 7.812500000E-03, 6.544295146E-03,-1.350825043E-04,-5.410262111E-05, 8.593750000E-01, 7.812500000E-03
       241, 8.671875000E-01, 7.812500000E-03, 6.385450419E-03,-6.387688552E-05,-4.711561769E-05, 8.671875000E-01, 7.812500000E-03
       242, 8.750000000E-01, 7.812500000E-03, 6.224109366E-03,-3.260154110E-06,-4.053406328E-05, 8.750000000E-01, 7.812500000E-03
       243, 8.828125000E-01, 7.812500000E-03, 6.069480162E-03, 4.737258348E-05,-3.317374777E-05, 8.828125000E-01, 7.812500000E-03
       244, 8.906250000E-01, 7.812500000E-03, 5.917761340E-03, 8.995304605E-05,-2.626225503E-05, 8.906250000E-01, 7.812500000E-03
       245, 8.984375000E-01, 7.812500000E-03, 5.768172145E-03, 1.224196172E-04,-1.995584130E-05, 8.984375000E-01, 7.812500000E-03
       246, 9.062500000E-01, 7.812500000E-03, 5.628438599E-03, 1.454554548E-04,-1.330887804E-05, 9.062500000E-01, 7.812500000E-03
       247, 9.140625000E-01, 7.812500000E-03, 5.495311941E-03, 1.604771156E-04,-6.335333188E-06, 9.140625000E-01, 7.812500000E-03
       248, 9.218750000E-01, 7.812500000E-03, 5.370400009E-03, 1.663566206E-04, 1.315722225E-07, 9.218750000E-01, 7.812500000E-03
       249, 9.296875000E-01, 7.812500000E-03, 5.258282000E-03, 1.639358115E-04, 5.768619132E-06, 9.296875000E-01, 7.812500000E-03
       250, 9.375000000E-01, 7.812500000E-03, 5.159227883E-03, 1.541044024E-04, 1.076341791E-05, 9.375000000E-01, 7.812500000E-03
       251, 9.453125000E-01, 7.812500000E-03, 5.075671794E-03, 1.378031014E-04, 1.497263350E-05, 9.453125000E-01, 7.812500000E-03
       252, 9.531250000E-01, 7.812500000E-03, 5.008496105E-03, 1.166950055E-04, 1.828564125E-05, 9.531250000E-01, 7.812500000E-03
       253, 9.609375000E-01, 7.812500000E-03, 4.958590906E-03, 9.215444158E-05, 2.019617037E-05, 9.609375000E-01, 7.812500000E-03
       254, 9.687500000E-01, 7.812500000E-03, 4.926345563E-03, 6.613604542E-05, 2.030857974E-05, 9.687500000E-01, 7.812500000E-03
       255, 9.765625000E-01, 7.812500000E-03, 4.910898159E-03, 4.128704235E-05, 1.820851835E-05, 9.765625000E-01, 7.812500000E-03
       256, 9.843750000E-01, 7.812500000E-03, 4.910225530E-03, 2.082135564E-05, 1.352167625E-05, 9.843750000E-01, 7.812500000E-03
       257, 9.921875000E-01, 7.812500000E-03, 4.916026337E-03, 6.834453648E-06, 6.837804189E-06, 9.921875000E-01, 7.812500000E-03
       258, 1.000000000E+00, 7.812500000E-03, 4.918720863E-03, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 7.812500000E-03
       259, 3.469446952E-18, 1.562500000E-02, 8.945097526E-06, 0.000000000E+00, 0.000000000E+00, 3.469446952E-18, 1.562500000E-02
       260, 7.812500000E-03, 1.562500000E-02, 6.950066196E-06, 1.218848287E-05,-2.122779236E-05, 7.812500000E-03, 1.562500000E-02
       261, 1.562500000E-02, 1.562500000E-02,-6.814411669E-09, 3.070246198E-05,-3.064299062E-05, 1.562500000E-02, 1.562500000E-02
       262, 2.343750000E-02, 1.562500000E-02,-2.015755459E-05, 4.958444451E-05,-2.974505078E-05, 2.343750000E-02, 1.562500000E-02
       263, 3.125000000E-02, 1.562500000E-02,-5.801592601E-05, 6.407698534E-05,-2.093574536E-05, 3.125000000E-02, 1.562500000E-02
       264, 3.906250000E-02, 1.562500000E-02,-1.136909621E-04, 6.871035523E-05,-6.633753151E-06, 3.906250000E-02, 1.562500000E-02
       265, 4.687500000E-02, 1.562500000E-02,-1.847774624E-04, 5.949876085E-05, 1.132737629E-05, 4.687500000E-02, 1.562500000E-02
       266, 5.468750000E-02, 1.562500000E-02,-2.670628676E-04, 3.466674731E-05, 3.103685897E-05, 5.468750000E-02, 1.562500000E-02
       267, 6.250000000E-02, 1.562500000E-02,-3.600416805E-04,-6.784985920E-06, 5.166001119E-05, 6.250000000E-02, 1.562500000E-02
       268, 7.031250000E-02, 1.562500000E-02,-4.614956157E-04,-6.602065769E-05, 7.311754982E-05, 7.031250000E-02, 1.562500000E-02
       269, 7.812500000E-02, 1.562500000E-02,-5.685802411E-04,-1.433451694E-04, 9.455930207E-05, 7.812500000E-02, 1.562500000E-02
       270, 8.593750000E-02, 1.562500000E-02,-6.788651948E-04,-2.384702203E-04, 1.157288681E-04, 8.593750000E-02, 1.562500000E-02
       271, 9.375000000E-02, 1.562500000E-02,-7.911159573E-04,-3.507371893E-04, 1.362196070E-04, 9.375000000E-02, 1.562500000E-02
       272, 1.015625000E-01, 1.562500000E-02,-9.035690368E-04,-4.796351448E-04, 1.554932156E-04, 1.015625000E-01, 1.562500000E-02
       273, 1.093750000E-01, 1.562500000E-02,-1.014833249E-03,-6.244385812E-04, 1.736435291E-04, 1.093750000E-01, 1.562500000E-02
       274, 1.171875000E-01, 1.562500000E-02,-1.123693379E-03,-7.842679818E-04, 1.906817699E-04, 1.171875000E-01, 1.562500000E-02
       275, 1.250000000E-01, 1.562500000E-02,-1.229053019E-03,-9.581922667E-04, 2.065821212E-04, 1.250000000E-01, 1.562500000E-02
       276, 1.328125000E-01, 1.562500000E-02,-1.329980579E-03,-1.145240594E-03, 2.213215992E-04, 1.328125000E-01, 1.562500000E-02
       277, 1.406250000E-01, 1.562500000E-02,-1.425668385E-03,-1.344438022E-03, 2.349034542E-04, 1.406250000E-01, 1.562500000E-02
       278, 1.484375000E-01, 1.562500000E-02,-1.515438392E-03,-1.554818367E-03, 2.473566395E-04, 1.484375000E-01, 1.562500000E-02
       279, 1.562500000E-01, 1.562500000E-02,-1.598742419E-03,-1.775439744E-03, 2.587079329E-04, 1.562500000E-01, 1.562500000E-02
       280, 1.640625000E-01, 1.562500000E-02,-1.675081487E-03,-2.005304886E-03, 2.689426770E-04, 1.640625000E-01, 1.562500000E-02
       281, 1.718750000E-01, 1.562500000E-02,-1.743988026E-03,-2.243476146E-03, 2.780775268E-04, 1.718750000E-01, 1.562500000E-02
       282, 1.796875000E-01, 1.562500000E-02,-1.805107238E-03,-2.489109701E-03, 2.861793829E-04, 1.796875000E-01, 1.562500000E-02
       283, 1.875000000E-01, 1.562500000E-02,-1.858149517E-03,-2.741339206E-03, 2.932966812E-04, 1.875000000E-01, 1.562500000E-02
       284, 1.953125000E-01, 1.562500000E-02,-1.902847456E-03,-2.999327870E-03, 2.994559081E-04, 1.953125000E-01, 1.562500000E-02
       285, 2.031250000E-01, 1.562500000E-02,-1.938962821E-03,-3.262269828E-03, 3.046385530E-04, 2.031250000E-01, 1.562500000E-02
       286, 2.109375000E-01, 1.562500000E-02,-1.966293945E-03,-3.529379005E-03, 3.087826187E-04, 2.109375000E-01, 1.562500000E-02
       287, 2.187500000E-01, 1.562500000E-02,-1.984736351E-03,-3.799886580E-03, 3.118241549E-04, 2.187500000E-01, 1.562500000E-02
       288, 2.265625000E-01, 1.562500000E-02,-1.994353746E-03,-4.073018838E-03, 3.139187240E-04, 2.265625000E-01, 1.562500000E-02
       289, 2.343750000E-01, 1.562500000E-02,-1.995280601E-03,-4.348067083E-03, 3.156769873E-04, 2.343750000E-01, 1.562500000E-02
       290, 2.421875000E-01, 1.562500000E-02,-1.987528759E-03,-4.624524869E-03, 3.173714338E-04, 2.421875000E-01, 1.562500000E-02
       291, 2.500000000E-01, 1.562500000E-02,-1.970888451E-03,-4.901833047E-03, 3.184602450E-04, 2.500000000E-01, 1.562500000E-02
       292, 2.578125000E-01, 1.562500000E-02,-1.945093485E-03,-5.179295500E-03, 3.185749401E-04, 2.578125000E-01, 1.562500000E-02
       293, 2.656250000E-01, 1.562500000E-02,-1.910042964E-03,-5.456266209E-03, 3.177931867E-04, 2.656250000E-01, 1.562500000E-02
       294, 2.734375000E-01, 1.562500000E-02,-1.865751527E-03,-5.732131259E-03, 3.162315828E-04, 2.734375000E-01, 1.562500000E-02
       295, 2.812500000E-01, 1.562500000E-02,-1.812259681E-03,-6.006301169E-03, 3.139819481E-04, 2.812500000E-01, 1.562500000E-02
       296, 2.890625000E-01, 1.562500000E-02,-1.749610780E-03,-6.278201692E-03, 3.110881192E-04, 2.890625000E-01, 1.562500000E-02
       297, 2.968750000E-01, 1.562500000E-02,-1.677837199E-03,-6.547262217E-03, 3.075620573E-04, 2.968750000E-01, 1.562500000E-02
       298, 3.046875000E-01, 1.562500000E-02,-1.596958281E-03,-6.812936033E-03, 3.033911437E-04, 3.046875000E-01, 1.562500000E-02
       299, 3.125000000E-01, 1.562500000E-02,-1.507023944E-03,-7.074710899E-03, 2.985554579E-04, 3.125000000E-01, 1.562500000E-02
       300, 3.203125000E-01, 1.562500000E-02,-1.408122831E-03,-7.332011633E-03, 2.930825988E-04, 3.203125000E-01, 1.562500000E-02
       301, 3.281250000E-01, 1.562500000E-02,-1.300307994E-03,-7.584251508E-03, 2.870117094E-04, 3.281250000E-01, 1.562500000E-02
       302, 3.359375000E-01, 1.562500000E-02,-1.183616149E-03,-7.830895285E-03, 2.803398467E-04, 3.359375000E-01, 1.562500000E-02
       303, 3.437500000E-01, 1.562500000E-02,-1.058123419E-03,-8.071406513E-03, 2.730495642E-04, 3.437500000E-01, 1.562500000E-02
       304, 3.515625000E-01, 1.562500000E-02,-9.239360682E-04,-8.305238693E-03, 2.651322514E-04, 3.515625000E-01, 1.562500000E-02
       305, 3.593750000E-01, 1.562500000E-02,-7.811738493E-04,-8.531840319E-03, 2.565863645E-04, 3.593750000E-01, 1.562500000E-02
       306, 3.671875000E-01, 1.562500000E-02,-6.299712288E-04,-8.750668348E-03, 2.474105245E-04, 3.671875000E-01, 1.562500000E-02
       307, 3.750000000E-01, 1.562500000E-02,-4.704814554E-04,-8.961175537E-03, 2.376048651E-04, 3.750000000E-01, 1.562500000E-02
       308, 3.828125000E-01, 1.562500000E-02,-3.028765833E-04,-9.162816239E-03, 2.271709746E-04, 3.828125000E-01, 1.562500000E-02
       309, 3.906250000E-01, 1.562500000E-02,-1.273520610E-04,-9.355047708E-03, 2.161115938E-04, 3.906250000E-01, 1.562500000E-02
       310, 3.984375000E-01, 1.562500000E-02, 5.587261573E-05,-9.537330932E-03, 2.044309649E-04, 3.984375000E-01, 1.562500000E-02
       311, 4.062500000E-01, 1.562500000E-02, 2.465521288E-04,-9.709132158E-03, 1.921351986E-04, 4.062500000E-01, 1.562500000E-02
       312, 4.140625000E-01, 1.562500000E-02, 4.444141392E-04,-9.869924686E-03, 1.792325757E-04, 4.140625000E-01, 1.562500000E-02
       313, 4.218750000E-01, 1.562500000E-02, 6.491580887E-04,-1.001919081E-02, 1.657338027E-04, 4.218750000E-01, 1.562500000E-02
       314, 4.296875000E-01, 1.562500000E-02, 8.604540150E-04,-1.015642397E-02, 1.516522347E-04, 4.296875000E-01, 1.562500000E-02
       315, 4.375000000E-01, 1.562500000E-02, 1.077941531E-03,-1.028113118E-02, 1.370041038E-04, 4.375000000E-01, 1.562500000E-02
       316, 4.453125000E-01, 1.562500000E-02, 1.301229162E-03,-1.039283553E-02, 1.218087373E-04, 4.453125000E-01, 1.562500000E-02
       317, 4.531250000E-01, 1.562500000E-02, 1.529893748E-03,-1.049107889E-02, 1.060887061E-04, 4.531250000E-01, 1.562500000E-02
       318, 4.609375000E-01, 1.562500000E-02, 1.763480228E-03,-1.057542473E-02, 8.987003416E-05, 4.609375000E-01, 1.562500000E-02
       319, 4.687500000E-01, 1.562500000E-02, 2.001502677E-03,-1.064546127E-02, 7.318209319E-05, 4.687500000E-01, 1.562500000E-02
       320, 4.765625000E-01, 1.562500000E-02, 2.243447134E-03,-1.070080161E-02, 5.605920378E-05, 4.765625000E-01, 1.562500000E-02
       321, 4.843750000E-01, 1.562500000E-02, 2.488748609E-03,-1.074109535E-02, 3.854510505E-05, 4.843750000E-01, 1.562500000E-02
       322, 4.921875000E-01, 1.562500000E-02, 2.736811435E-03,-1.076602328E-02, 2.066317881E-05, 4.921875000E-01, 1.562500000E-02
       323, 5.000000000E-01, 1.562500000E-02, 2.987073338E-03,-1.077529346E-02, 2.451079324E-06, 5.000000000E-01, 1.562500000E-02
       324, 5.078125000E-01, 1.562500000E-02, 3.238902503E-03,-1.076867389E-02,-1.603666320E-05, 5.078125000E-01, 1.562500000E-02
       325, 5.156250000E-01, 1.562500000E-02, 3.491552093E-03,-1.074594794E-02,-3.471979414E-05, 5.156250000E-01, 1.562500000E-02
       326, 5.234375000E-01, 1.562500000E-02, 3.744371996E-03,-1.070696888E-02,-5.354561051E-05, 5.234375000E-01, 1.562500000E-02
       327, 5.312500000E-01, 1.562500000E-02, 3.996682218E-03,-1.065164278E-02,-7.248925879E-05, 5.312500000E-01, 1.562500000E-02
       328, 5.390625000E-01, 1.562500000E-02, 4.247710883E-03,-1.057989763E-02,-9.147849330E-05, 5.390625000E-01, 1.562500000E-02
       329, 5.468750000E-01, 1.562500000E-02, 4.496718279E-03,-1.049173982E-02,-1.104455971E-04, 5.468750000E-01, 1.562500000E-02
       330, 5.546875000E-01, 1.562500000E-02, 4.742939606E-03,-1.038722331E-02,-1.293236716E-04, 5.546875000E-01, 1.562500000E-02
       331, 5.625000000E-01, 1.562500000E-02, 4.985600604E-03,-1.026646256E-02,-1.480430828E-04, 5.625000000E-01, 1.562500000E-02
       332, 5.703125000E-01, 1.562500000E-02, 5.223919271E-03,-1.012963179E-02,-1.665322832E-04, 5.703125000E-01, 1.562500000E-02
       333, 5.781250000E-01, 1.562500000E-02, 5.457111535E-03,-9.976967506E-03,-1.847178706E-04, 5.781250000E-01, 1.562500000E-02
       334, 5.859375000E-01, 1.562500000E-02, 5.684395450E-03,-9.808769198E-03,-2.025251848E-04, 5.859375000E-01, 1.562500000E-02
       335, 5.937500000E-01, 1.562500000E-02, 5.904995018E-03,-9.625400712E-03,-2.198788323E-04, 5.937500000E-01, 1.562500000E-02
       336, 6.015625000E-01, 1.562500000E-02, 6.118146802E-03,-9.427289384E-03,-2.367038072E-04, 6.015625000E-01, 1.562500000E-02
       337, 6.093750000E-01, 1.562500000E-02, 6.323102993E-03,-9.214928660E-03,-2.529264935E-04, 6.093750000E-01, 1.562500000E-02
       338, 6.171875000E-01, 1.562500000E-02, 6.519157885E-03,-8.988868506E-03,-2.684773159E-04, 6.171875000E-01, 1.562500000E-02
       339, 6.250000000E-01, 1.562500000E-02, 6.705614607E-03,-8.749726757E-03,-2.832875709E-04, 6.250000000E-01, 1.562500000E-02
       340, 6.328125000E-01, 1.562500000E-02, 6.881734620E-03,-8.498184557E-03,-2.972744500E-04, 6.328125000E-01, 1.562500000E-02
       341, 6.406250000E-01, 1.562500000E-02, 7.046832949E-03,-8.234981135E-03,-3.103519657E-04, 6.406250000E-01, 1.562500000E-02
       342, 6.484375000E-01, 1.562500000E-02, 7.200314760E-03,-7.960925255E-03,-3.224520027E-04, 6.484375000E-01, 1.562500000E-02
       343, 6.562500000E-01, 1.562500000E-02, 7.341623431E-03,-7.676892416E-03,-3.335189868E-04, 6.562500000E-01, 1.562500000E-02
       344, 6.640625000E-01, 1.562500000E-02, 7.470252773E-03,-7.383796371E-03,-3.435191212E-04, 6.640625000E-01, 1.562500000E-02
       345, 6.718750000E-01, 1.562500000E-02, 7.585810264E-03,-7.082560822E-03,-3.524056970E-04, 6.718750000E-01, 1.562500000E-02
       346, 6.796875000E-01, 1.562500000E-02, 7.687891021E-03,-6.774306363E-03,-3.600488509E-04, 6.796875000E-01, 1.562500000E-02
